mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05310735702514648,0.010393992914464906,0.004292488098144531,0.0019797207503835525,1.0,3,0.01,linear,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.028146791458129882,0.0035425451269016817,0.014260625839233399,0.003214693637769595,1.0,3,0.01,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'rbf'}",0.6375,0.6083333333333333,0.6,0.6375,0.6333333333333333,0.6233333333333333,0.015942605391424156,33
0.04607234001159668,0.009654206165832529,0.008123636245727539,0.00249973863419474,1.0,3,0.01,poly,"{'C': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.35833333333333334,0.37916666666666665,0.3,0.29583333333333334,0.325,0.33166666666666667,0.03255337497437435,236
0.04886364936828613,0.01124966820879651,0.0043547630310058595,0.0018425641050762965,1.0,3,0.1,linear,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.05153112411499024,0.00482141283247946,0.011084651947021485,0.0016375779270769975,1.0,3,0.1,rbf,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.6333333333333333,0.6791666666666667,0.5875,0.6458333333333334,0.6416666666666667,0.6375,0.029462782549439487,10
0.040600156784057616,0.009855183898757806,0.0055716514587402345,0.002016326525405762,1.0,3,0.1,poly,"{'C': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.6041666666666666,0.6208333333333333,0.5416666666666666,0.6,0.6083333333333333,0.595,0.027563059014235388,126
0.055981016159057616,0.008209821007343713,0.003774881362915039,0.0016992894279919144,1.0,3,1,linear,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.04948692321777344,0.005090590847477307,0.014945650100708007,0.0033719832091973928,1.0,3,1,rbf,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",0.2708333333333333,0.2916666666666667,0.2916666666666667,0.2833333333333333,0.2875,0.28500000000000003,0.007728015412913099,252
0.03162927627563476,0.007828231792817308,0.007699012756347656,0.0020490385627081947,1.0,3,1,poly,"{'C': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.5958333333333333,0.6208333333333333,0.5375,0.6041666666666666,0.6125,0.5941666666666666,0.029533408577782264,150
0.057302093505859374,0.011612233500728913,0.003946447372436523,0.0016978547161331096,1.0,4,scale,linear,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.02801041603088379,0.002700941351301398,0.01576066017150879,0.0038822184655500215,1.0,4,scale,rbf,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.6875,0.6375,0.6166666666666667,0.6458333333333334,0.6708333333333333,0.6516666666666666,0.02494438257849293,4
0.0381110668182373,0.0016843987527960368,0.006136560440063476,0.0018050217342517538,1.0,4,scale,poly,"{'C': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.5541666666666667,0.525,0.5541666666666667,0.5,0.525,0.5316666666666666,0.020514222708485297,209
0.0511289119720459,0.009168883283920517,0.005842685699462891,0.0025933743228975822,1.0,4,auto,linear,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.029224491119384764,0.004218401534350055,0.016550207138061525,0.0037473151927298744,1.0,4,auto,rbf,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.6875,0.6375,0.6166666666666667,0.65,0.6708333333333333,0.6525000000000001,0.02480479344356202,1
0.0402618408203125,0.011132642736777424,0.005688953399658203,0.001656873192460225,1.0,4,auto,poly,"{'C': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.55,0.525,0.5541666666666667,0.5083333333333333,0.525,0.5325,0.01715938356831169,208
0.05478377342224121,0.007535346838188756,0.0043903827667236325,0.0009396400351693564,1.0,4,0.001,linear,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.0398859977722168,0.004293116505722571,0.017124700546264648,0.0028237489988654826,1.0,4,0.001,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'rbf'}",0.6041666666666666,0.5833333333333334,0.5666666666666667,0.6041666666666666,0.5666666666666667,0.585,0.016791201399674893,162
0.03643784523010254,0.009158130079137471,0.006523942947387696,0.0028952110806558947,1.0,4,0.001,poly,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.25833333333333336,0.25,0.23333333333333334,0.3125,0.22916666666666666,0.2566666666666667,0.029884035128401848,255
0.05277085304260254,0.005568505209344376,0.004598569869995117,0.0012271239998701675,1.0,4,0.01,linear,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.03203206062316895,0.0069775876712819184,0.00941638946533203,0.0022427755466411952,1.0,4,0.01,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'rbf'}",0.6375,0.6083333333333333,0.6,0.6375,0.6333333333333333,0.6233333333333333,0.015942605391424156,33
0.04127826690673828,0.006751949338278527,0.007155370712280273,0.003317760469204774,1.0,4,0.01,poly,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.25833333333333336,0.25,0.23333333333333334,0.3125,0.22916666666666666,0.2566666666666667,0.029884035128401848,255
0.054079294204711914,0.007314816559781239,0.00428919792175293,0.0012559064075402231,1.0,4,0.1,linear,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.05156235694885254,0.007019000606240581,0.01255040168762207,0.002833356545115648,1.0,4,0.1,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'rbf'}",0.6333333333333333,0.6791666666666667,0.5875,0.6458333333333334,0.6416666666666667,0.6375,0.029462782549439487,10
0.041130590438842776,0.00611385190595706,0.006431388854980469,0.0027239829457282607,1.0,4,0.1,poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.5833333333333334,0.6125,0.5375,0.5666666666666667,0.5833333333333334,0.5766666666666667,0.024523231615936964,166
0.05742115974426269,0.0049464080093867685,0.007263898849487305,0.0016949509712509319,1.0,4,1,linear,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'linear'}",0.6041666666666666,0.6125,0.5666666666666667,0.6416666666666667,0.6458333333333334,0.6141666666666667,0.028698625596204296,44
0.05253891944885254,0.002521998605954985,0.013105630874633789,0.004118901696755668,1.0,4,1,rbf,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'rbf'}",0.2708333333333333,0.2916666666666667,0.2916666666666667,0.2833333333333333,0.2875,0.28500000000000003,0.007728015412913099,252
0.04700284004211426,0.012052771136368488,0.005740070343017578,0.0022736284876385313,1.0,4,1,poly,"{'C': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.5833333333333334,0.6041666666666666,0.5333333333333333,0.5666666666666667,0.5833333333333334,0.5741666666666666,0.02362907813126304,174
0.3920773983001709,0.0725454804685261,0.005195903778076172,0.001392245511300682,10.0,2,scale,linear,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.03348040580749512,0.0031645074421950622,0.012968158721923828,0.002663171880639575,10.0,2,scale,rbf,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
0.03561468124389648,0.005449846767679033,0.006939744949340821,0.0018288532610885098,10.0,2,scale,poly,"{'C': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.6333333333333333,0.5833333333333334,0.5125,0.5833333333333334,0.55,0.5725,0.04010403138505322,182
0.35451674461364746,0.05931405646680695,0.004639434814453125,0.001783706934285588,10.0,2,auto,linear,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.03320293426513672,0.0071989889704587515,0.01025857925415039,0.0024362244861888347,10.0,2,auto,rbf,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
0.03389897346496582,0.007087833223265014,0.005340957641601562,0.0022118179790497345,10.0,2,auto,poly,"{'C': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.6333333333333333,0.5833333333333334,0.5125,0.5875,0.55,0.5733333333333335,0.04036293679437445,181
0.41889281272888185,0.10542981701812705,0.003992605209350586,0.0014240197974910514,10.0,2,0.001,linear,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.027984762191772462,0.004714604148507575,0.010324668884277344,0.0015673167030441997,10.0,2,0.001,rbf,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'rbf'}",0.5958333333333333,0.6041666666666666,0.5916666666666667,0.6208333333333333,0.6,0.6024999999999999,0.010069204977995481,100
0.03933196067810059,0.0018020411095595198,0.007109594345092773,0.0024743484349311544,10.0,2,0.001,poly,"{'C': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.4,0.37916666666666665,0.29583333333333334,0.37083333333333335,0.37083333333333335,0.36333333333333334,0.0353946009693255,222
0.44504551887512206,0.09493766174427613,0.005147743225097656,0.0019066882802345473,10.0,2,0.01,linear,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.025421571731567384,0.005954913567060865,0.01172494888305664,0.003854518180917527,10.0,2,0.01,rbf,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'rbf'}",0.6583333333333333,0.6291666666666667,0.6333333333333333,0.65,0.675,0.6491666666666667,0.016749792701868174,7
0.03604359626770019,0.005087369029324792,0.006408786773681641,0.001873188551088641,10.0,2,0.01,poly,"{'C': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.6375,0.6,0.5708333333333333,0.6083333333333333,0.5791666666666667,0.5991666666666666,0.023481671339342265,103
0.41211624145507814,0.08174304229324049,0.005029535293579102,0.0026288535165020746,10.0,2,0.1,linear,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.046199607849121097,0.0017290714443430335,0.016224050521850587,0.004384339827332152,10.0,2,0.1,rbf,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'rbf'}",0.6375,0.6541666666666667,0.6125,0.6333333333333333,0.6208333333333333,0.6316666666666666,0.014337208778404362,25
0.03933215141296387,0.0069397558500727385,0.003862762451171875,0.0006210407694732433,10.0,2,0.1,poly,"{'C': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.5791666666666667,0.575,0.5041666666666667,0.5708333333333333,0.5291666666666667,0.5516666666666667,0.02976761849915292,192
0.3675668239593506,0.021522218910695595,0.003009796142578125,0.00016297977381933643,10.0,2,1,linear,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.05486717224121094,0.010072626491843154,0.015734529495239256,0.004260794425993232,10.0,2,1,rbf,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'rbf'}",0.275,0.3,0.3125,0.2916666666666667,0.29583333333333334,0.29500000000000004,0.012190615698606485,246
0.0409207820892334,0.0047356649745015035,0.007149028778076172,0.0034906689790178518,10.0,2,1,poly,"{'C': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.5791666666666667,0.5833333333333334,0.49583333333333335,0.5708333333333333,0.5291666666666667,0.5516666666666667,0.03391164991562635,192
0.4431631565093994,0.09341097383850083,0.005217742919921875,0.0018249536076401082,10.0,3,scale,linear,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.039231061935424805,0.009397966337064826,0.01271209716796875,0.004849257652583363,10.0,3,scale,rbf,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
0.0363771915435791,0.003303234400337573,0.005219793319702149,0.0018725442048459363,10.0,3,scale,poly,"{'C': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.625,0.6458333333333334,0.5416666666666666,0.6041666666666666,0.6125,0.6058333333333333,0.035019835649084514,80
0.42703633308410643,0.05587663126174829,0.005136680603027344,0.0019199709611698475,10.0,3,auto,linear,"{'C': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.042482757568359376,0.005862232925097105,0.014485454559326172,0.003169926779615173,10.0,3,auto,rbf,"{'C': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
0.03862767219543457,0.005987050888764318,0.006870079040527344,0.002807913888765448,10.0,3,auto,poly,"{'C': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.625,0.6458333333333334,0.5416666666666666,0.6,0.6125,0.6050000000000001,0.0350990661477545,81
0.4841450691223145,0.06907337814879645,0.005224370956420898,0.001627624298166159,10.0,3,0.001,linear,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.03100719451904297,0.005267194089880724,0.011215686798095703,0.001962248597206439,10.0,3,0.001,rbf,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'rbf'}",0.5958333333333333,0.6041666666666666,0.5916666666666667,0.6208333333333333,0.6,0.6024999999999999,0.010069204977995481,100
0.051820993423461914,0.013743628110127736,0.009808969497680665,0.0026310209615332232,10.0,3,0.001,poly,"{'C': 10, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.35,0.35,0.26666666666666666,0.25416666666666665,0.2833333333333333,0.3008333333333333,0.04119735698102758,237
0.4386287689208984,0.06881128581344144,0.006264972686767578,0.001216147978169658,10.0,3,0.01,linear,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.03147745132446289,0.006847824478171504,0.013202190399169922,0.003140189399424102,10.0,3,0.01,rbf,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'rbf'}",0.6583333333333333,0.6291666666666667,0.6333333333333333,0.65,0.675,0.6491666666666667,0.016749792701868174,7
0.0413670539855957,0.010607880878385791,0.006828022003173828,0.001899366247845074,10.0,3,0.01,poly,"{'C': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.55,0.55,0.49166666666666664,0.5875,0.5083333333333333,0.5375,0.033952581312438966,206
0.43276500701904297,0.0827282359747481,0.004993009567260742,0.0020783907915283583,10.0,3,0.1,linear,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.05184011459350586,0.008197302716499884,0.01322641372680664,0.0029136870794036545,10.0,3,0.1,rbf,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'rbf'}",0.6375,0.6541666666666667,0.6125,0.6333333333333333,0.6208333333333333,0.6316666666666666,0.014337208778404362,25
0.03877434730529785,0.014490415763700425,0.006029558181762695,0.0022496905220089776,10.0,3,0.1,poly,"{'C': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.5958333333333333,0.6208333333333333,0.5375,0.6041666666666666,0.6125,0.5941666666666666,0.029533408577782264,150
0.3826357364654541,0.062055561807708215,0.0037147045135498048,0.0009142504867892246,10.0,3,1,linear,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.060644912719726565,0.018351377396026963,0.015763521194458008,0.0014919507367678032,10.0,3,1,rbf,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'rbf'}",0.275,0.3,0.3125,0.2916666666666667,0.29583333333333334,0.29500000000000004,0.012190615698606485,246
0.04330353736877442,0.006998812458045986,0.007175970077514649,0.0020117301702880504,10.0,3,1,poly,"{'C': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.5958333333333333,0.6208333333333333,0.5375,0.6041666666666666,0.6125,0.5941666666666666,0.029533408577782264,150
0.4048030376434326,0.0577034258370587,0.004168128967285157,0.001596492689305649,10.0,4,scale,linear,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.0412785530090332,0.008798152041135942,0.01413898468017578,0.0011853388513390478,10.0,4,scale,rbf,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
0.046452808380126956,0.003968830023922349,0.006031513214111328,0.002524312162296802,10.0,4,scale,poly,"{'C': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.6,0.5833333333333334,0.5208333333333334,0.5875,0.5875,0.5758333333333333,0.028062430400804545,169
0.38326263427734375,0.04512458744826329,0.0047871112823486325,0.0022811129656622156,10.0,4,auto,linear,"{'C': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear'}",0.5916666666666667,0.6041666666666666,0.5666666666666667,0.6208333333333333,0.6375,0.6041666666666666,0.024295632895188747,82
0.04151611328125,0.014335022958772828,0.01652498245239258,0.0053819180665038175,10.0,4,auto,rbf,"{'C': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'rbf'}",0.7083333333333334,0.6708333333333333,0.5416666666666666,0.6375,0.6291666666666667,0.6375,0.0554652043076458,10
