taxon_id,disease,p_value,auc,auc_effect,mean_health,mean_disease,effect_direction,n_health,n_disease
167,D003924,6.2994086200672234e-46,0.18168,0.31832,0.0047748536814698,0.0010750565399936791,decreased,500,250
292,D003924,0.0002636525505251532,0.41836,0.08163999999999999,0.0047220513270024396,0.0035160961542443445,decreased,500,250
305,D003924,7.2257166358755845e-09,0.629456,0.12945600000000002,0.0045135913490400624,0.007488358509993617,increased,500,250
548,D003924,0.0002553402257171744,0.418176,0.08182400000000001,0.004746195632717727,0.003586507851903443,decreased,500,250
550,D003924,3.730077403739481e-42,0.19557600000000003,0.304424,0.004749685319801932,0.0011932091433894678,decreased,500,250
562,D003924,7.009250003832749e-13,0.66064,0.16064,0.004435675141374146,0.008998924870651365,increased,500,250
571,D003924,1.2581451146684935e-05,0.59772,0.09772000000000003,0.004963456418890866,0.007102549618234337,increased,500,250
573,D003924,3.090611884746215e-05,0.40676799999999996,0.09323200000000004,0.004732499953857382,0.0034961062584580463,decreased,500,250
582,D003924,7.98662805589323e-42,0.196824,0.303176,0.004473650433630446,0.0010786431743255419,decreased,500,250
584,D003924,0.06927483710301073,0.459352,0.04064800000000002,0.004578526905453109,0.003998148045998989,decreased,500,250
817,D003924,5.347448031841795e-10,0.6389199999999999,0.13891999999999993,0.004526491652060327,0.008113363812186677,increased,500,250
818,D003924,0.0015344064598215323,0.429112,0.070888,0.004605130475478246,0.0035018451387601054,decreased,500,250
820,D003924,1.6216353619648365e-38,0.2096,0.2904,0.004491984812504467,0.0012426574175147614,decreased,500,250
821,D003924,0.004023036436057976,0.43564,0.06435999999999997,0.004450661675020868,0.0036577768073686894,decreased,500,250
823,D003924,5.440053456361048e-07,0.612104,0.11210399999999998,0.004813794636184261,0.007681573437961402,increased,500,250
849,D003924,0.06900136778394932,0.45931200000000005,0.040687999999999946,0.004818299606660471,0.00406047696486832,decreased,500,250
850,D003924,2.712349226535193e-44,0.187624,0.312376,0.0047704237031492135,0.001153254997796976,decreased,500,250
851,D003924,7.961699532287211e-08,0.620112,0.120112,0.004879706558154652,0.008978644706438494,increased,500,250
852,D003924,3.3985851734104923e-09,0.6322639999999999,0.13226399999999994,0.004374074974094275,0.007643326637382743,increased,500,250
853,D003924,0.002727954058478649,0.432944,0.067056,0.004903657770836454,0.0038955094601659823,decreased,500,250
861,D003924,4.716263889460163e-42,0.19596,0.30404,0.004547004294731307,0.0010437928294945039,decreased,500,250
905,D003924,0.048185914666378254,0.455792,0.044208000000000025,0.004372907236076861,0.0037327611267817013,decreased,500,250
907,D003924,1.340300097649442e-07,0.617992,0.11799199999999999,0.0045954202267093295,0.007504154544979465,increased,500,250
1254,D003924,0.007487563560870615,0.44016,0.059840000000000004,0.004461171325556389,0.0036486081078095926,decreased,500,250
1270,D003924,9.651863491455738e-39,0.208712,0.291288,0.004671174957789479,0.0011125332599027722,decreased,500,250
1282,D003924,0.1455266804499,0.46743199999999996,0.03256800000000004,0.004294530986620744,0.0039510539856409095,decreased,500,250
1304,D003924,3.503195976297733e-08,0.6233839999999999,0.12338399999999994,0.0044795014926816935,0.007264000156744246,increased,500,250
1308,D003924,0.2430715000338668,0.47387999999999997,0.026120000000000032,0.004639544172547949,0.004012219048660086,decreased,500,250
1318,D003924,5.826074740629368e-35,0.223984,0.27601600000000004,0.004215946348464622,0.0010828101439961952,decreased,500,250
1351,D003924,6.598130951048506e-16,0.6807439999999999,0.1807439999999999,0.004541062808321212,0.00976433360057475,increased,500,250
1352,D003924,6.415050316903904e-07,0.611392,0.11139200000000005,0.004406350394364636,0.007041063019458101,increased,500,250
1381,D003924,0.15640715057467233,0.468288,0.03171200000000002,0.004361108860734882,0.003953224790671785,decreased,500,250
1502,D003924,3.0225318623030264e-45,0.18414399999999997,0.315856,0.004674286520995853,0.0010937771875577202,decreased,500,250
1531,D003924,0.011703436775414152,0.443592,0.056408000000000014,0.004520455884099378,0.0038309419773226,decreased,500,250
1583,D003924,8.592998525193992e-06,0.599568,0.09956799999999999,0.005110054381453061,0.007873839484641173,increased,500,250
1584,D003924,0.9828851281555498,0.49952,0.00047999999999998044,0.004353346193924479,0.004140048727231784,decreased,500,250
1596,D003924,3.3750721766568217e-34,0.22716799999999998,0.272832,0.004317347855501666,0.0011624551405225668,decreased,500,250
1598,D003924,0.1127359938424521,0.46451200000000004,0.035487999999999964,0.0043979367069050855,0.003835162347464747,decreased,500,250
1604,D003924,1.1027993315092912e-11,0.651984,0.151984,0.0047114955533628785,0.008090475622841955,increased,500,250
1623,D003924,0.034294405036292976,0.45264000000000004,0.04735999999999996,0.00449617756411271,0.0038014866433595594,decreased,500,250
1630,D003924,4.2006405262306796e-37,0.21523200000000003,0.28476799999999997,0.004557270828742019,0.0012299693130130365,decreased,500,250
1680,D003924,7.985302956997242e-21,0.709432,0.20943199999999995,0.004387186560456682,0.010262976815423127,increased,500,250
1681,D003924,1.6435414558268017e-07,0.6171519999999999,0.11715199999999992,0.004584923114878283,0.007120439593176353,increased,500,250
1683,D003924,0.034294405036292976,0.45264000000000004,0.04735999999999996,0.004961663320159349,0.004059041722179641,decreased,500,250
1685,D003924,4.213413771350445e-41,0.19956799999999997,0.30043200000000003,0.0045257727477294,0.001163432081092613,decreased,500,250
1686,D003924,0.056417852062976566,0.45731199999999994,0.04268800000000006,0.004558330180905818,0.003888863254704993,decreased,500,250
1689,D003924,1.915579098695819e-11,0.650192,0.150192,0.004574518156661682,0.008446036670494931,increased,500,250
1735,D003924,0.025211008971729884,0.44992000000000004,0.05007999999999996,0.0043849621554516134,0.003617173162171905,decreased,500,250
1747,D003924,4.803678671767462e-46,0.18125600000000003,0.31874399999999997,0.004509040674204044,0.0010500611078276038,decreased,500,250
2111,D003924,0.25916247288209493,0.47475199999999995,0.025248000000000048,0.004192364868505315,0.003858626765742474,decreased,500,250
2145,D003924,1.2690560888320696e-07,0.6182160000000001,0.1182160000000001,0.004337802557368905,0.007497782514272891,increased,500,250
2173,D003924,0.06264930210594648,0.458344,0.041656000000000026,0.004586422822328314,0.0038487107180442946,decreased,500,250
2724,D003924,3.7159091461477993e-47,0.17728,0.32272,0.004833125050696788,0.0010808617474014162,decreased,500,250
28026,D003924,6.262008640542719e-17,0.687064,0.187064,0.004325803606402568,0.010172798466757014,increased,500,250
28111,D003924,2.912669797834278e-06,0.6046480000000001,0.10464800000000007,0.004347138047383764,0.007066683179222945,increased,500,250
28116,D003924,0.049290320640080376,0.456008,0.043991999999999976,0.004304565644493325,0.003724455052339727,decreased,500,250
28117,D003924,2.1206186010171486e-37,0.21403999999999998,0.28596,0.004571755761382999,0.0012162825236331626,decreased,500,250
28118,D003924,0.9103296326609598,0.50252,0.0025199999999999667,0.0042960325849556915,0.004176543691772299,decreased,500,250
28123,D003924,1.0998077672393542e-12,0.659256,0.15925599999999995,0.00440653364253026,0.007617360641626105,increased,500,250
28124,D003924,0.6770255265295007,0.49068,0.009319999999999995,0.004275924505167828,0.003941708671104812,decreased,500,250
28126,D003924,6.644366807697998e-44,0.189056,0.310944,0.004536870228769186,0.0009642692744045187,decreased,500,250
28131,D003924,0.24278296427716306,0.47386399999999995,0.026136000000000048,0.004725689128504567,0.0040771786474015845,decreased,500,250
28133,D003924,1.1169492747358273e-08,0.6278079999999999,0.12780799999999992,0.00431848710206966,0.0075470184919485825,increased,500,250
28135,D003924,0.002727954058478649,0.432944,0.067056,0.004289301647512313,0.0033040885184224093,decreased,500,250
28137,D003924,1.2086962332831066e-43,0.190016,0.30998400000000004,0.004761302008962434,0.001201379490727208,decreased,500,250
29348,D003924,1.931160130188693e-14,0.671288,0.171288,0.004574660133363416,0.009482459740801577,increased,500,250
29361,D003924,1.9331127586350416e-09,0.634328,0.134328,0.004284652171391905,0.007433244257860309,increased,500,250
29385,D003924,0.027385669914707367,0.45064000000000004,0.04935999999999996,0.005035975983415667,0.004046565851329383,decreased,500,250
29466,D003924,9.864845080582664e-40,0.20483999999999997,0.29516000000000003,0.00448286196103752,0.0011633276770092516,decreased,500,250
33038,D003924,0.025562724027158857,0.45004,0.049960000000000004,0.004478032010462739,0.003737377044856871,decreased,500,250
33039,D003924,9.86209383594882e-13,0.6595920000000001,0.15959200000000007,0.004562908289664677,0.008050660265171445,increased,500,250
33043,D003924,0.0036983425847883,0.435048,0.06495200000000001,0.004570153796648057,0.0036717172224729954,decreased,500,250
33970,D003924,1.9669515323168466e-44,0.187112,0.312888,0.004834439197391919,0.0011431042117607702,decreased,500,250
34059,D003924,0.28813157565441627,0.476232,0.02376800000000001,0.004591109973046356,0.004248277236822256,decreased,500,250
35701,D003924,5.583500692055877e-10,0.638768,0.138768,0.004452514569414747,0.007703090117545414,increased,500,250
37734,D003924,0.477223792586003,0.484096,0.015903999999999974,0.004136088782400326,0.0038489572432293135,decreased,500,250
37915,D003924,5.792526278260292e-41,0.200096,0.299904,0.004543966216262887,0.0011690274196067395,decreased,500,250
38284,D003924,1.2055102006031983e-20,0.708456,0.20845599999999997,0.004564138652029528,0.009843338341139447,increased,500,250
38304,D003924,7.238182992521857e-08,0.620496,0.12049600000000005,0.0048988985514301685,0.007914421159252645,increased,500,250
39483,D003924,0.3677879391308817,0.479848,0.020152000000000003,0.004370586610358088,0.0036832532736323326,decreased,500,250
39485,D003924,4.998352807478653e-37,0.215536,0.284464,0.004331383417285777,0.001144508016247411,decreased,500,250
39486,D003924,0.1949563034454821,0.471,0.029000000000000026,0.004669206942304227,0.004003776388635243,decreased,500,250
39488,D003924,3.423347482992974e-06,0.603904,0.103904,0.004817059755453815,0.007564642803483325,increased,500,250
39490,D003924,0.07826412320347877,0.46059999999999995,0.039400000000000046,0.004633692624441611,0.004082158813951029,decreased,500,250
39491,D003924,8.719959385418609e-40,0.204632,0.29536799999999996,0.004655056619631006,0.0011742820523640315,decreased,500,250
39492,D003924,0.006969490823283234,0.439624,0.060375999999999985,0.004743883446071266,0.0038546057624915526,decreased,500,250
39496,D003924,3.8415722445762495e-11,0.6479039999999999,0.14790399999999992,0.004573890775524153,0.008584775268865804,increased,500,250
40518,D003924,0.17302225005728178,0.46951199999999993,0.03048800000000007,0.00469269194061051,0.004037007070887547,decreased,500,250
40519,D003924,5.771379521335209e-38,0.21178400000000003,0.28821599999999997,0.004423218361692113,0.0011548016332448108,decreased,500,250
40520,D003924,1.0186137035089484e-13,0.6664399999999999,0.16643999999999992,0.004748398890762275,0.009015994258167407,increased,500,250
40545,D003924,7.501708739556445e-08,0.620352,0.12035200000000001,0.0044455688315050155,0.007461461203365408,increased,500,250
45851,D003924,0.0012458846036200023,0.42776800000000004,0.07223199999999996,0.004643920301249004,0.0037335420681046064,decreased,500,250
46228,D003924,4.3792783012096475e-41,0.19963200000000003,0.30036799999999997,0.004315235710242794,0.001121954164732416,decreased,500,250
46503,D003924,0.059731995056815174,0.45787200000000006,0.04212799999999994,0.004467274493597998,0.0038570991261210096,decreased,500,250
46506,D003924,2.4983150719460246e-05,0.594312,0.09431199999999995,0.004650099007240515,0.007966618003485698,increased,500,250
47678,D003924,0.010997701116971622,0.443104,0.056896,0.004788349079757057,0.003873434695404416,decreased,500,250
47770,D003924,1.9669515323168466e-44,0.187112,0.312888,0.0045845774494511745,0.0010808587409185954,decreased,500,250
48296,D003924,0.16288026069375516,0.46877599999999997,0.03122400000000003,0.00420030855330243,0.003973994057122836,decreased,500,250
51664,D003924,1.4772580941111187e-07,0.617592,0.11759200000000003,0.004812796392820438,0.008010161057088438,increased,500,250
52226,D003924,4.837175226330724e-05,0.40908,0.09092,0.004921602928412309,0.0033492991456316617,decreased,500,250
53345,D003924,2.367147148214005e-39,0.20632,0.29368,0.00440588281277979,0.0011635214947479143,decreased,500,250
54291,D003924,4.881887904984376e-10,0.63924,0.13924000000000003,0.005157074385125418,0.008612021741859802,increased,500,250
55206,D003924,1.7688516239797908e-07,0.6168480000000001,0.11684800000000006,0.00507777279020803,0.00740622121560082,increased,500,250
74426,D003924,0.020397397896935534,0.44811199999999995,0.051888000000000045,0.004806586550908392,0.003779060116063523,decreased,500,250
78345,D003924,3.549911249728728e-43,0.19175200000000003,0.30824799999999997,0.004552659183819909,0.001147999571154089,decreased,500,250
83771,D003924,0.14542779988419696,0.467424,0.032575999999999994,0.004292863211979711,0.003690370155900751,decreased,500,250
84980,D003924,4.407655668558729e-11,0.647448,0.14744800000000002,0.004659501079105193,0.008252367604467362,increased,500,250
88431,D003924,0.23353637325731347,0.47334399999999993,0.02665600000000007,0.004448688975738017,0.003952342556421472,decreased,500,250
89014,D003924,4.805168186067498e-50,0.167168,0.332832,0.004545576724427493,0.0010316955022381933,decreased,500,250
89524,D003924,0.023934694756169023,0.449472,0.05052800000000002,0.004523113951609485,0.0036007311503239033,decreased,500,250
93220,D003924,2.092113416457878e-11,0.649904,0.14990400000000004,0.004457976029203548,0.0076464170093161294,increased,500,250
97478,D003924,0.20397304166109365,0.47157600000000005,0.02842399999999995,0.00455655934687283,0.0038166412503085356,decreased,500,250
100884,D003924,1.2053555164481006e-36,0.21708,0.28292,0.004277358625613699,0.0011405193786566056,decreased,500,250
100886,D003924,5.0881742437220485e-14,0.66848,0.16847999999999996,0.004762920793035776,0.009313095735217549,increased,500,250
103892,D003924,1.715983727362909e-09,0.63476,0.13476,0.004587736776757244,0.008214490464741224,increased,500,250
122355,D003924,0.2796176822040468,0.475808,0.02419199999999999,0.0042886242615685355,0.003794212089307717,decreased,500,250
146939,D003924,7.410472614981355e-38,0.212216,0.28778400000000004,0.004352052501322046,0.0011882283666152888,decreased,500,250
147207,D003924,0.0541902053809704,0.45692,0.04308000000000001,0.0045035946569988725,0.003956930122831367,decreased,500,250
150055,D003924,6.453687520624441e-14,0.6677839999999999,0.16778399999999993,0.004228046829367285,0.008151577458381656,increased,500,250
156456,D003924,7.896576585443799e-05,0.411672,0.08832800000000002,0.00470705146023221,0.0037048316746043897,decreased,500,250
158787,D003924,9.59982159445022e-38,0.21266400000000002,0.287336,0.004259358240466745,0.0011116678650930224,decreased,500,250
158847,D003924,0.017443006295291993,0.446808,0.05319200000000002,0.004518205573065405,0.003719653694987827,decreased,500,250
165179,D003924,1.613696906602409e-08,0.6264,0.12639999999999996,0.004418890864755447,0.007472262737671955,increased,500,250
166486,D003924,0.023470732296321326,0.44930400000000004,0.05069599999999996,0.00465086765880582,0.0037217191627945396,decreased,500,250
179995,D003924,6.565218103173523e-47,0.17816,0.32184,0.004336100519572609,0.0011183691791633987,decreased,500,250
187326,D003924,1.2184090725373346e-25,0.734216,0.23421599999999998,0.004180751293126817,0.010532535985154563,increased,500,250
187327,D003924,8.82481421107098e-06,0.59944,0.09943999999999997,0.004491455212770706,0.007433905435645267,increased,500,250
188913,D003924,0.4040099389206575,0.48132800000000003,0.018671999999999966,0.004437814075180927,0.004229976865882284,decreased,500,250
197614,D003924,5.899617134688743e-39,0.207872,0.292128,0.00448842941490833,0.0011870220029379334,decreased,500,250
204516,D003924,0.001280582378813488,0.42794400000000005,0.07205599999999995,0.0049478452015084195,0.00372883326606418,decreased,500,250
208479,D003924,1.8698562751971813e-08,0.6258319999999999,0.12583199999999994,0.004683415153388849,0.007580157235128483,increased,500,250
216816,D003924,0.22440584455053003,0.472816,0.027183999999999986,0.004306574046270948,0.003655621717525534,decreased,500,250
218538,D003924,6.193781992550613e-40,0.20405600000000002,0.295944,0.004632314996920224,0.0011465993057117663,decreased,500,250
228603,D003924,0.026790491116107342,0.45044799999999996,0.04955200000000004,0.00476274824396053,0.0039470437773355335,decreased,500,250
234908,D003924,2.3404007042528305e-09,0.633632,0.13363199999999997,0.004564284612035386,0.007327558972759549,increased,500,250
237258,D003924,0.03527808307252822,0.45289599999999997,0.047104000000000035,0.004420089209821514,0.0038559549543204907,decreased,500,250
239935,D003924,1.749576166273421e-39,0.205808,0.294192,0.0046815157810101374,0.001143833577121697,decreased,500,250
246787,D003924,1.155660981636544e-09,0.636184,0.13618399999999997,0.0048865302071866715,0.008501799595026322,increased,500,250
281920,D003924,5.3997224285897836e-05,0.590344,0.09034399999999998,0.004606538294393351,0.006756756763014456,increased,500,250
291644,D003924,0.0001433247179696038,0.41492000000000007,0.08507999999999993,0.004678119371016054,0.0035744003426117256,decreased,500,250
301301,D003924,5.933766836755479e-41,0.200136,0.299864,0.004646977970466476,0.0011799810371657933,decreased,500,250
301302,D003924,0.0009569522616357507,0.426096,0.07390400000000003,0.004356717100525884,0.003518746619881985,decreased,500,250
308994,D003924,2.510510926647691e-06,0.605328,0.10532799999999998,0.004799830096924092,0.007316885787529812,increased,500,250
310297,D003924,0.00644187436457592,0.43904000000000004,0.06095999999999996,0.004654367455667538,0.003991840541129427,decreased,500,250
310298,D003924,6.563445632860439e-33,0.232632,0.267368,0.0042165684351892115,0.0011715463950232358,decreased,500,250
322095,D003924,0.03357211513279365,0.45244799999999996,0.04755200000000004,0.004568934352824177,0.0035250674075720393,decreased,500,250
328812,D003924,1.187021424229833e-09,0.636088,0.136088,0.004378018391587516,0.007426548862110261,increased,500,250
328813,D003924,0.011798911086111379,0.44365600000000005,0.05634399999999995,0.0047921616937277225,0.0037654844708585535,decreased,500,250
328814,D003924,9.894172929845856e-42,0.197176,0.302824,0.00428186775155622,0.001125007586065281,decreased,500,250
329854,D003924,1.0979413025343764e-16,0.685576,0.18557599999999996,0.004485344652535701,0.009687132342317288,increased,500,250
338188,D003924,1.4403136019557153e-11,0.65112,0.15112000000000003,0.004571450457104985,0.008232400615998095,increased,500,250
349096,D003924,0.0012662814025573505,0.4278720000000001,0.07212799999999991,0.004807347852984111,0.003923300251246977,decreased,500,250
351091,D003924,5.540060409773376e-43,0.19247199999999998,0.307528,0.004381298424834553,0.001079715656497864,decreased,500,250
357276,D003924,0.006924704912111416,0.439576,0.06042399999999998,0.0047149384044415845,0.003904223133681545,decreased,500,250
360807,D003924,1.6821852547565666e-08,0.6262400000000001,0.12624000000000013,0.004672489367520575,0.007380929376165647,increased,500,250
363265,D003924,0.006469826807587843,0.439072,0.06092799999999998,0.004759434590710267,0.0037868073869935515,decreased,500,250
367282,D003924,8.269119174522924e-48,0.174968,0.325032,0.0049173105412566665,0.0011243016207096344,decreased,500,250
371601,D003924,0.1511465500314415,0.46788,0.03211999999999998,0.004909574559898109,0.0043096408196168804,decreased,500,250
384638,D003924,3.6809990275798143e-05,0.592336,0.09233599999999997,0.004720190184030375,0.007236964472025411,increased,500,250
387090,D003924,0.3334812068476304,0.47836,0.021639999999999993,0.004390803189894524,0.004018730976841148,decreased,500,250
397865,D003924,4.086818800651982e-37,0.215184,0.284816,0.004347808213148565,0.0011814049548527952,decreased,500,250
410072,D003924,3.1370751424345525e-17,0.6888799999999999,0.18887999999999994,0.0046664726787103115,0.009894054147429578,increased,500,250
411484,D003924,1.3209698883118095e-09,0.6357039999999999,0.13570399999999994,0.0044882589343467226,0.007815012601406445,increased,500,250
411489,D003924,0.03469116080621227,0.452744,0.04725600000000002,0.004325266754650899,0.00381843965355531,decreased,500,250
413889,D003924,1.6346782173279944e-45,0.183176,0.316824,0.004940875501617341,0.0011590992412947566,decreased,500,250
426421,D003924,0.11008455769083594,0.464248,0.035752000000000006,0.004400464264203653,0.0035585893983431497,decreased,500,250
437897,D003924,1.4034299817078305e-08,0.6269359999999999,0.12693599999999994,0.00455199169684672,0.0072693313826851964,increased,500,250
437898,D003924,0.3249742967680216,0.477976,0.022023999999999988,0.004300166759101809,0.003777367946786579,decreased,500,250
454154,D003924,1.5410384238153511e-32,0.23422400000000002,0.265776,0.0041582486944310385,0.0012320651100820668,decreased,500,250
457392,D003924,0.16062938593684561,0.46860799999999997,0.03139200000000003,0.004619197302290493,0.003843300227110133,decreased,500,250
457394,D003924,1.8839343474816694e-10,0.642544,0.142544,0.0045596566213290946,0.00831902220588649,increased,500,250
457402,D003924,0.04144918701705187,0.454376,0.045624,0.004536668715751375,0.003815002636759147,decreased,500,250
457412,D003924,1.0517959364671332e-42,0.19351200000000002,0.306488,0.004443414268328115,0.001134025124926275,decreased,500,250
457415,D003924,8.380206576305856e-14,0.6670159999999999,0.16701599999999994,0.004358638884030584,0.009405883901919807,increased,500,250
469586,D003924,7.842464751796753e-13,0.660296,0.160296,0.004391543084519178,0.007607044001898686,increased,500,250
469588,D003924,0.9117471061025954,0.50248,0.0024800000000000377,0.004276864109974753,0.004215420369340359,decreased,500,250
469592,D003924,9.969749633625974e-45,0.186032,0.313968,0.004864872735431831,0.0011376952163011708,decreased,500,250
469596,D003924,0.0623975871727615,0.458304,0.04169600000000001,0.00481931080070916,0.0038921608396464977,decreased,500,250
487173,D003924,1.0572199158934151e-06,0.6092080000000001,0.10920800000000008,0.004553162163009203,0.0074416948336849835,increased,500,250
487174,D003924,0.000579796159439867,0.423008,0.076992,0.004784898669334417,0.003587032470059867,decreased,500,250
487175,D003924,7.351852955458756e-42,0.196688,0.303312,0.004427344829206145,0.0011560917942428992,decreased,500,250
491921,D003924,0.3347336966935446,0.478416,0.021583999999999992,0.004751164705048215,0.004011059630341159,decreased,500,250
501571,D003924,2.3554034532486695e-07,0.615656,0.11565599999999998,0.004368468436453757,0.007340892229898278,increased,500,250
536633,D003924,0.001955245727918863,0.430704,0.06929600000000002,0.004643135538848544,0.003613728367560714,decreased,500,250
544645,D003924,1.7838212397590413e-34,0.22600800000000001,0.273992,0.004359849408367332,0.0012894064714786537,decreased,500,250
552396,D003924,1.7008771074732004e-16,0.6844079999999999,0.1844079999999999,0.004413022641920805,0.009528122999019286,increased,500,250
556262,D003924,5.258082284565093e-14,0.6683840000000001,0.1683840000000001,0.004649391293198409,0.007736542595710792,increased,500,250
563193,D003924,0.07772089286691237,0.460528,0.03947200000000001,0.004637313232659327,0.003947543200486471,decreased,500,250
626930,D003924,3.7159091461477993e-47,0.17728,0.32272,0.0046645935250741125,0.0009905329148079073,decreased,500,250
626931,D003924,0.11144422945027227,0.46438399999999996,0.035616000000000037,0.004646138657409416,0.003952291243310883,decreased,500,250
626933,D003924,7.305542047223526e-05,0.588744,0.08874400000000005,0.0049444834679625085,0.007150598178853924,increased,500,250
626940,D003924,0.07371503215386797,0.459984,0.040015999999999996,0.004424095031838176,0.0038040496318230417,decreased,500,250
633701,D003924,8.803527592108785e-42,0.196984,0.303016,0.0045953623368684225,0.0012101766431881398,decreased,500,250
638849,D003924,0.7847341412736526,0.493888,0.006112000000000006,0.004213812259942936,0.0038684487144902756,decreased,500,250
658081,D003924,1.186074977251146e-05,0.598008,0.09800799999999998,0.004831666935807346,0.007160579363396261,increased,500,250
665943,D003924,0.017341813880851247,0.44676,0.05324000000000001,0.004452772262987532,0.0037549381087149,decreased,500,250
665951,D003924,8.952035817416038e-34,0.22895200000000004,0.27104799999999996,0.004258475196239065,0.0011653167140030878,decreased,500,250
665956,D003924,2.803451235294253e-11,0.648944,0.14894399999999997,0.0044876824497884086,0.009093271671627465,increased,500,250
674529,D003924,1.9119331887678863e-09,0.634368,0.13436800000000004,0.004763567208002002,0.007836287085453003,increased,500,250
742723,D003924,0.00464628764652388,0.436664,0.063336,0.004567604607386324,0.0034738236920966842,decreased,500,250
749535,D003924,6.055084619311703e-43,0.19261600000000004,0.307384,0.004801896521703713,0.001188053967309666,decreased,500,250
751585,D003924,0.0061148195000792945,0.438656,0.06134400000000001,0.00469143779730135,0.0037141299527264286,decreased,500,250
762210,D003924,2.5895415094443086e-08,0.624568,0.12456800000000001,0.004531665537235738,0.00743502404536373,increased,500,250
882211,D003924,0.3977956803283095,0.48108,0.018919999999999992,0.00445924710199932,0.003962211788415991,decreased,500,250
908612,D003924,8.995771121162458e-35,0.224768,0.27523200000000003,0.004414944858580634,0.0012502211458295606,decreased,500,250
1095771,D003924,0.029774059871350955,0.451376,0.048624,0.0047402209867996896,0.0036717050467023533,decreased,500,250
1097668,D003924,1.0333049958420309e-08,0.628104,0.128104,0.004283864439931137,0.007717928543440071,increased,500,250
1111120,D003924,0.8707724946119966,0.49636,0.0036399999999999766,0.00454866930085234,0.004341128187093526,decreased,500,250
1118060,D003924,6.552716614179464e-43,0.19274400000000003,0.307256,0.00466369171951116,0.0011106237010745502,decreased,500,250
1118061,D003924,1.484522483312659e-12,0.658328,0.15832800000000002,0.0046038048258521,0.00947745893351529,increased,500,250
1147129,D003924,0.0008257901868275175,0.574824,0.074824,0.004980240211128832,0.00686247225772778,increased,500,250
1161942,D003924,0.006526059255339824,0.439136,0.060863999999999974,0.004011600411649312,0.003119728571034372,decreased,500,250
1211813,D003924,7.807374349561104e-41,0.200592,0.299408,0.004636989332797226,0.0010951424856859224,decreased,500,250
1226322,D003924,0.035215905314197556,0.45288,0.047119999999999995,0.0049977854205212405,0.003987296911679631,decreased,500,250
1226323,D003924,1.10227373016994e-07,0.618792,0.11879200000000001,0.004924225855575502,0.007435071674644803,increased,500,250
1226325,D003924,0.318687618344595,0.522312,0.022312,0.004543101135860117,0.004280184999388713,decreased,500,250
1297750,D003924,9.49750171292002e-40,0.20477599999999996,0.29522400000000004,0.004627502866427442,0.0011569664961579502,decreased,500,250
1691891,D003924,0.18035114095490135,0.470024,0.029976000000000003,0.004755560966640295,0.004148576350589206,decreased,500,250
1755626,D003924,0.0004806656736060524,0.57812,0.07811999999999997,0.004983486284108483,0.007126216172005229,increased,500,250
